148.3233,78.12,-266.9450,9.3993,10.3333,74.7366,2.8623,26223.1667,161.8333,56.7627,Tension
132.9817,70.75,-298.9667,13.1374,11.3333,75.9183,2.1200,25086.3333,158.3333,59.1978,Tension
140.3086,112.53,-280.9457,10.2024,9.8333,76.6894,2.0059,24216.4286,155.5714,51.6265,Tension
128.9983,67.66,-267.8883,14.8329,9.7143,76.0596,2.0678,25723.6667,160.3333,52.9648,Tension
132.4783,73.05,-281.8750,10.7225,11.1667,71.4772,3.6570,27784.8333,166.5000,51.5163,Tension
127.3233,108.52,-293.5900,11.5524,11.0000,76.8102,3.1283,24999.3333,158.0000,52.8047,Tension
139.1017,86.80,-326.2483,9.9200,10.0000,67.9933,2.7716,31076.1667,176.1667,52.4339,Tension
151.3417,128.11,-298.1300,9.2903,10.1667,75.2706,4.1864,26098.3333,161.3333,58.5905,Tension
138.5600,61.85,-281.1200,9.4765,10.3333,68.3876,2.7488,30548.6667,174.6667,59.5586,Tension
140.5850,55.76,-296.5583,11.6483,10.3333,75.4592,2.1016,25245.1667,158.8333,66.9031,Tension
143.1700,71.43,-319.7167,9.2149,9.6667,68.8570,2.5717,30600.8333,174.8333,65.6242,Tension
159.0700,77.15,-282.9483,5.6378,9.6667,73.3213,2.3891,26646.1667,163.1667,75.5902,Tension
133.0500,95.85,-305.1367,28.8256,9.8333,71.0806,2.8473,28373.6667,168.3333,43.2344,Tension
128.9520,89.65,-306.3760,17.0074,10.5000,71.4979,2.1138,28833.7500,169.7500,47.9523,Tension
-118.4343,23.75,-379.4771,8.9453,8.7143,73.1205,8.2137,20373.1429,142.0000,-161.8807,Tension
-124.2113,37.39,-367.4250,7.1424,8.5714,91.5316,1.9485,16841.5000,129.7500,-162.3982,Tension
-120.8771,32.25,-383.5157,9.7351,8.5000,88.6936,2.3328,18584.8571,136.2857,-162.9482,Tension
-118.5613,29.15,-379.3275,5.6798,8.6250,93.5230,2.0153,16455.0000,128.2500,-164.3243,Tension
-120.6914,27.62,-387.0414,6.1500,11.0000,91.5221,3.4865,17034.1429,130.4286,-164.7114,Tension
-128.5163,14.52,-374.5275,7.8661,8.7500,94.5995,1.4050,16100.3750,126.8750,-165.3071,Tension
-127.3838,28.73,-384.2513,7.8470,8.6250,92.6913,1.6320,16839.7500,129.7500,-166.2294,Tension
-133.4771,16.86,-377.1700,10.1817,9.0000,89.1789,3.4874,18095.2857,134.4286,-167.5342,Tension
-128.0600,35.43,-382.0825,10.4650,8.5000,89.7165,4.7402,18203.2500,134.7500,-169.0185,Tension
-130.8900,22.72,-394.6471,8.9525,9.3333,82.1779,11.2445,23412.1667,151.5000,-169.5857,Tension
-118.1338,113.87,-376.4571,45.4383,8.6250,89.0495,2.3283,17765.7500,133.2500,-170.2867,Tension
-133.5663,93.33,-378.6113,23.2542,9.1429,91.1880,6.6092,17142.8750,130.6250,-172.0917,Tension
-153.8850,109.10,-369.3763,31.7741,8.5556,100.5357,1.4017,14282.7500,119.5000,-172.6347,Tension
-133.7775,98.33,-380.1825,23.9567,8.7500,98.8118,2.7241,14560.1250,120.6250,-173.7260,Tension
-137.5578,116.74,-391.7056,41.5922,8.7500,100.5186,2.3646,14460.4444,120.2222,-175.8949,Tension
-138.6113,109.47,-402.8975,43.5326,8.5556,97.7771,1.5906,14979.1250,122.3750,-176.6328,Tension
-144.2175,114.87,-399.2338,32.5744,8.8750,99.1297,3.1302,14928.1250,122.1250,-177.8337,Tension
-150.1886,109.46,-381.5786,38.5300,9.2000,91.3382,3.9185,17495.5000,132.1667,-178.2722,Tension
